WrdEngID	WrdEng
12508	greens
12509	leafy greens
12510	jointly
12511	stroll
12512	graze
12513	one-eyed
12514	cactus
12515	Turkey hen
12516	Oja-Pali
12517	Shashthi
12518	Maha Saptami
12519	Saptami
12520	Maha Ashtami
12521	Ashtami
12522	Maha Nabami
12523	Nabami
12524	Bijoya Dashami
12525	Dashami
12526	Navratri
12527	laptop
12528	desk
12529	dhak
12530	Kumari Puja
12531	cudgel
12532	fustigate
12533	bludgeon
12534	canal
12535	Sarus Crane
12536	Black Stork
12537	Black-necked Stork
12538	Ephippiorhynchus asiaticus
12539	non-professional
12540	benefit
12541	benefitted
12542	saloon
12543	joint family
12544	ropeway
12545	lastnight
12546	yesternight
12547	mutual
12548	self-expression
12549	diphtheria
12550	Hemicrania continua
12551	Epistaxis
12552	Leukemia
12553	white blood cell
12554	blood cancer
12555	Musket ball
12556	miss
12557	mohan
12558	Oracle
12559	surpass
12560	Costiveness
12561	Momordica monodelpha
12562	Rice weevil
12563	Wheat weevil
12564	Grain weevil
12565	bloodsucker
12566	gas
12567	drenched
12568	derris
12569	long live
12570	viva
12571	advanced
12572	occupational disease
12573	monogamy
12574	Cyclamen
12575	Ranunculus reniformis
12576	Job`s tears
12577	Kabin Phukan
12578	spoken language
12579	colloquial language
12580	second marriage
12581	terrace cultivation
12582	jelly
12583	jam
12584	written language
12585	elegy
12586	broken rice
12587	Tarantula
12588	air raid
12589	airway
12590	airworthy
12591	barracks
12592	litigious
12593	major
12594	major general
12595	Applied Linguistics
12596	Lobster
12597	Orchitis
12598	Orchiditis
12599	Morning Star
12600	Mona Lisa
12601	Fruit-meal
12602	Balcooa Bamboo
12603	Bambusa arundinacea
12604	utter
12605	sessile joyweed
12606	dwarf copperleaf
12607	bang
12608	bam
12609	eruption
12610	Trichosanthes tricuspidata
12611	Zingiber zerumbet
12612	Awapuhi
12613	Withania somnifera
12614	Ashwagandha
12615	Grass cutter
12616	Tabernaemontana divaricata
12617	Meteor shower
12618	Playback singer
12619	Rubia cordifolia
12620	Indian Madder
12621	Manjistha
12622	Semecarpus anacardium
12623	bhallatak
12624	Sida acuta
12625	Common Wireweed
12626	sida cordifolia
12627	bala
12628	kedgeree
12629	jeans
12630	Solanum torvum
12631	Streblus asper
12632	toothbrush tree
12633	khoi
12634	Wedelia chinensis
12635	Garden Balsam
12636	Impatiens balsamina
12637	Rose Balsam
12638	Acacia farnesiana
12639	Mimosa bush
12640	Alpinia galanga
12641	Alstonia scholaris
12642	Amaranthus spinosus
12643	Prickly Amaranth
12644	Asparagus racemosus
12645	Satavar
12646	Solanum nigrum
12647	Black Night Shade
12648	mom
12649	mammy
12650	nullification
12651	Carica papaya
12652	Costus speciosus
12653	Citrus aurantifolia
12654	Key lime
12655	Borassus flabellifer
12656	palmyra palm
12657	Artemisia nilagirica
12658	Eryngium foetidum
12659	Delirium tremens
12660	Belleric myrobalan
12661	Bryophyllum pinnatum
12662	Argemone maxicana
12663	Mexican Poppy
12664	Cardosanto
12665	Clitoria ternatea
12666	Drymaria cordata
12667	Ipomea quamoclit
12668	Cardinal Creeper
12669	Star Glory
12670	Clerodendrum serratum
12671	Bharngi
12672	Cymbopogon citratus
12673	air plant
12674	life plant
12675	miracle leaf
12676	goethe plant
12677	lever
12678	a few
12679	Apis cerana
12680	Asiatic honey bee
12681	Eastern honey bee
12682	juvenile court
12683	ghani
12684	beekeeper
12685	beekeeping
12686	apiculture
12687	king vulture
12688	Sarcoramphus papa
12689	bourgeois
12690	middle class
12691	tokari
12692	Tokari geet
12693	Dihanaam
12694	Hiranaam
12695	primary school
12696	gills
12697	Stinking Cassia
12698	Senna tora
12699	Cassia occidentalis
12700	senna
12701	Slate Pencil
12702	Kaliya
12703	Kaliya Daman
12704	Devaki
12705	Yasoda
12706	Kansa
12707	Nanda
12708	Vasudeva
12709	Radha
12710	Putana
12711	Bakasura
12712	Ziziphus mauritiana
12713	retail
12714	weaned
12715	giant granadilla
12716	giant tumbo
12717	badea
12718	passiflora quadrangularis
12719	tambura
12720	tanpura
12721	Pakhavaj
12722	spanner barb
12723	t-barb
12724	plagiarist
12725	death to
12726	prolixity
12727	chickoo
12728	sapodilla
12729	gong
12730	cork material
12731	Acne vulgaris
12732	Rock and Roll
12733	considered
12734	observed
12735	Rambha
12736	Menaka
12737	urvashi
12738	Dimapur
12739	Tilottama
12740	toona ciliata
12741	toon
12742	suren
12743	gourd shell
12744	palm wine
12745	palm toddy
12746	Garcinia cowa
12747	loincloth
12748	loin
12749	melia azedarac
12750	persian lilac
12751	white cedar
12752	chinaberry
12753	ceylon cedar
12754	lunumidella
12755	bead tree
12756	safflower
12757	Carthamus tinctorius
12758	Pacific Ocean
12759	breathe out
12760	hair lipped
12761	cleft lipped
12762	cleft palate
12763	Livistona jenkinsiana
12764	sun bathe
12765	monkey cap
12766	balaclava
12767	ski mask
12768	weathering
12769	wear and tear
12770	inspired
12771	beside
12772	private
12773	Garcinia pedunculata
12774	Murraya koenigii
12775	Gomelina arborea
12776	Mamoni Raisom Goswami
12777	Indira Goswami
12778	customs
12779	black cobra
12780	Naja nigricollis
12781	Black-necked-cobra
12782	Ophiophagus elaps
12783	Tekeli Pitha
12784	deksi pitha
12785	kettle pitha
12786	pitha
12787	Tilor laru
12788	inappropriate
12789	aconite
12790	headside
12791	generously
12792	cowboy hat
12793	antibiotic
12794	piano
12795	distributor
12796	influential
12797	Grus antigone
12798	cheetah
12799	Acinonyx jubatus
12800	warble fly
12801	wholesale
12802	retailer
12803	genetics
12804	closed
12805	termitarium
12806	Solanum tuberosum
12807	Viverra zibetha
12808	bale
12809	prattle
12810	prate
12811	blether
12812	khichri
12813	mung dal
12814	moong dal
12815	mash dal
12816	urad dal
12817	Sudan
12818	Phaseolus vulgaris
12819	Bengal tiger
12820	Royal Bengal tiger
12821	Panthera tigris tigris
12822	Panthera tigris bengalensis
12823	ozone
12824	carbon
12825	locha
12826	early hours
12827	eagle eyed
12828	fianci
12829	lifeline
12830	Ayurved
12831	Ayurveda
12832	wild cardamom
12833	Alpinia allughas
12834	Ayurvedic
12835	dead language
12836	cobra de capello
12837	Naja tripudians
12838	Naja naja
12839	European
12840	clothes
12841	Eurasian
12842	evening star
12843	first aid
12844	aggregate
12845	Prionailurus bengalensis
12846	striped jungle cat
12847	jungle cat
12848	fishing cat
12849	Prionailurus viverrinus
12850	Golden cat
12851	gajak
12852	monotonous
12853	first class
12854	ferry
12855	faux pas
12856	fluster
12857	neo-colonialism
12858	neo-classical
12859	penultimate
12860	self-satisfied
12861	smelling power
12862	parents
12863	multi-dimensional
12864	premarital
12865	productive
12866	strive
12867	sali
12868	uncover
12869	trustable
12870	trustworthy
12871	trusty
12872	woollen
12873	White House
12874	whence
12875	balanced
12876	well-balanced
12877	water borne
12878	verbally
12879	unionism
12880	namaboli
12881	Rubus hexagynous
12882	Kordoimoni
12883	bonnet
12884	bomb-proof
12885	bullet-proof
12886	bonmot
12887	odontalgia
12888	toothache
12889	stomach ache
12890	abdominal pain
12891	mystic
12892	Brazil
12893	African
12894	flowering
12895	angiosperms
12896	Angiospermae
12897	Magnoliophyta
12898	Ashoka
12899	fish fry
12900	sibling
12901	roe
12902	hard roe
12903	fish egg
12904	text
12905	unreal
12906	inner soul
12907	included
12908	misbehavior
12909	situated
12910	located
12911	Mendolin
12912	cyberworld
12913	Manipuri
12914	brown eye
12915	brown-eyed
12916	ran
12917	sapindus
12918	soapnut
12919	soapberry
12920	sapindus laurifolius Vahl
12921	muga silkworm
12922	eri silkworm
12923	mentor
12924	editing
12925	N.E.
12926	Seven Sisters
12927	Hyderabad
12928	Cyber-Cafe
12929	beyond doubt
12930	Andheri
12931	purpose
12932	goddess
12933	Machilus bombycina
12934	Persea bombycina
12935	Machilus odoratissima
12936	juktakshor
12937	hardcore
12938	soluble
12939	obtained
12940	permit
12941	Mysore
12942	update
12943	up to
12944	cinema hall
12945	movie theater
12946	picture theatre
12947	film theater
12948	musical instrument
12949	Shishupal
12950	religious rites
12951	additionally
12952	classify
12953	initially
12954	Java
12955	sober
12956	Bangla
12957	Tamil
12958	D.T.P
12959	Desk Top Publishing
12960	non-profit
12961	last year
12962	composite
12963	Zubeen Garg
12964	ownself
12965	legside
12966	Rigveda
12967	Marathi
12968	synergetic
12969	interaction
12970	upanisads
12971	Raja Rammohn Rai
12972	Abhijyanasakuntalam
12973	made of
12974	Dravid
12975	magenta
12976	Gujarati
12977	panel
12978	Haradutta
12979	secured
12980	protected
12981	secure
12982	probably
12983	irritate
12984	tribal
12985	confidentiality
12986	AASU
12987	All Assam Students Union
12988	like this
12989	this way
12990	Mizo
12991	acknowledged
12992	acknowledgement
12993	brahmin
12994	inequity
12995	kol-thoruwa
12996	blah blah
12997	gait
12998	paper money
12999	bank note
13000	Zikir
13001	river bank
13002	dependency
13003	riverside
13004	Italian
13005	persian
13006	varried
13007	spanish
13008	Madhav Kandali
13009	german
13010	Haju
13011	interlingual
13012	arthasastha
13013	colonist
13014	appreciate
13015	bound
13016	motionless
13017	tax free
13018	fix
13019	determine
13020	find out
13021	budget
13022	rook
13023	islamic
13024	marital
13025	matrimonial
13026	boiled
13027	garuda
13028	sindhu
13029	Nalbari
13030	Goalpara
13031	compendious
13032	gathering
13033	gathered
13034	epoch-making
13035	epochal
13036	Eknath
13037	Sant Eknath
13038	darkened
13039	Black Hole Tragedy
13040	inserted
13041	life-saving
13042	Sanjivani
13043	canvas
13044	paddy straw
13045	Jinsiram
13046	Narakasura
13047	Jinari
13048	Tulsi Das
13049	Panchatantra
13050	Rajanikanta Bordoloi
13051	would-be
13052	4 way junction
13053	5 way junction
13054	Mithun
13055	Assamese day Gecko
13056	Cnemaspis assamensis
13057	sambar
13058	rusa unicolor
13059	criticized
13060	gavaus gaurus
13061	gayal
13062	Bos frontalis
13063	domain
13064	watershed
13065	catchment
13066	amplifier
13067	tapioca
13068	byte
13069	placement
13070	ending
13071	magnitude
13072	completeness
13073	wholeness
13074	fullness
13075	Tejimola
13076	Savitree
13077	Gayatree
13078	make faces
13079	shiver
13080	intermediate
13081	grapefruit
13082	lawn
13083	rainy
13084	Doimari
13085	Kankhowa
13086	nourishing
13087	nutritious
13088	selfless
13089	Borgohain
13090	Borphukan
13091	vaseline
13092	rice mill
13093	spring-tide
13094	Boramthuri
13095	Magnolia gustavii king
13096	Magnolia hodgsonii
13097	Talauma hodgsonii
13098	agreed
13099	Judaism
13100	Ratixewa
13101	maim
13102	cripple
13103	Dispur
13104	fink
13105	squeal
13106	excitement
13107	matchmaking
13108	Geetimalika
13109	blink
13110	fatigue
13111	all in all
13112	hacker
13113	forgiver
13114	handloom
13115	paratephusa spinigera
13116	Magur
13117	latria
13118	girlish
13119	subtle
13120	luscious
13121	like-minded
13122	melted
13123	morganatic marriage
13124	hypergamy
13125	Purana
13126	Thkpa
13127	Ishei nongmairon
13128	Rikhro
13129	paradox
13130	vinegar
13131	volatile
13132	vapour
13133	variance
13134	Wakhal khanba
13135	amla
13136	chorally
13137	chi-i
13138	neuter gender
13139	printer
13140	premium
13141	forest produce
13142	epistle
13143	introduce
13144	market-dependent
13145	defiance
13146	Amoebic
13147	annexure
13148	intercontinental
13149	stanza
13150	stethoscope
13151	Patgiri
13152	Pranayam
13153	scribble
13154	mahguri
13155	maharathi
13156	membership
13157	reprint
13158	lovetalk
13159	repose
13160	tree house
13161	bed cover
13162	mite
13163	on the fly
13164	hyena
13165	intolerant
13166	Assam Type
13167	intoxication
13168	defilement
13169	sub-tenant
13170	defiled
13171	burnt
13172	charred
13173	venture
13174	civil service
13175	kharisa
13176	chronological
13177	irk
13178	introducer
13179	short-term
13180	valet
13181	sallow
13182	yours
13183	art gallery
13184	integrated
13185	reformer
13186	leading
13187	Middle East
13188	Bhishma
13189	unbranched
13190	procedure
13191	match stick
13192	sports goods
13193	arena
13194	parliamentary democracy
13195	flask
13196	nationalisation
13197	United Nations Organization
13198	UNO
13199	Dimaraji
13200	national policy
13201	National Leader
13202	cell theory
13203	cytology
13204	cyto-chemistry
13205	blockhead
13206	common yam
13207	yam-dioscorea alta
13208	Pachirhizns angulatus
13209	Dioscorea atropur-purea
13210	purple yam
13211	pathogen
13212	offer
13213	sampradan
13214	elf
13215	smear
13216	proceedings
13217	NAAC
13218	National Assessment and Accred
13219	pandal
13220	shed skin
13221	emoticon
13222	Salat
13223	Namaj
13224	Ustad Mismillah Khan
13225	politicalization
13226	nudge
13227	patchouli
13228	dirge
13229	despotic
13230	beneficiary
13231	unlawful
13232	student life
13233	folder
13234	parcel
13235	hyphen
13236	Habildar
13237	Oinitom
13238	mausoleum
13239	Taj Mahal
13240	pegu
13241	palm line
13242	Chaolung Sukaphaa
13243	Sukaphaa
13244	persuasion
13245	slide
13246	minaret
13247	viviparous
13248	one-sided
13249	tower
13250	ferocious
13251	indicator
13252	wilt
13253	shear
13254	broad brimmed
13255	one-dayer
13256	refine
13257	grouchy
13258	slowness
13259	utensil
13260	poke
13261	chop
13262	nadir
13263	blood pressure
13264	BP
13265	Prairie
13266	Segment
13267	dizziness
13268	Pleiades
13269	japi
13270	sorudoiya japi
13271	bohaag bihu
13272	Bodhi Tree
13273	Bo
13274	yoke gall
13275	unheeding
13276	heedless
13277	counsellor
13278	pizza
13279	be helpless
13280	pinned
13281	tapped
13282	Sanchipat
13283	Auniati Satra
13284	Sri Sri Auniati Satra
13285	Auni Paan
13286	Bihu dance
13287	Bihu Geet
13288	metaphor
13289	Zanthoxylum nitidum
13290	knotted
13291	Padmasana
13292	Lotus throne
13293	Gormandise
13294	Basistha
13295	Basistha Ashram
13296	Sukleswar
13297	Nabagraha
13298	Aswaklanta
13299	Doul Govinda
13300	Ugra Tara
13301	polygamous
13302	Common teal
13303	Patrol cap
13304	Field cap
13305	standard language
13306	Patella
13307	Kneecap
13308	Kneepan
13309	Fin
13310	Cotton gin
13311	Nail disease
13312	Onychia
13313	Malaria
13314	Dry areca nut
13315	Dry betel nut
13316	Calotropis gigantea
13317	hegemonism
13318	companionable
13319	Cuminum cyminum
13320	Wine shop
13321	Grocery shop
13322	Grocery store
13323	Greengrocer`s shop
13324	Fruit shop
13325	Leaf hut
13326	improbable
13327	sizzle
13328	working
13329	Cosmatic shop
13330	waiting room
13331	standard
13332	Invitation card
13333	Gamma Ursae Majoris
13334	Angira
13335	Phad
13336	phecda
13337	playing card
13338	Indian Wooden Clapper
13339	industrious
13340	card game
13341	battery
13342	quill pen
13343	Marriage card
13344	Wedding card
13345	interpolated
13346	suffer
13347	exceed
13348	immature fruit
13349	stimulate
13350	pique
13351	instigate
13352	deliver
13353	major depressive disorder
13354	antioxidant
13355	purgatory
13356	spike
13357	see-through
13358	inconsistency
13359	curriculum vitae
13360	CV
13361	deluxe
13362	Diphu
13363	Bihukunwori
13364	Thakur
13365	Borthakur
13366	Bordoloi
13367	Margherita
13368	Borbora
13369	Chabuwa
13370	Jaysagar
13371	uranium
13372	toad spittle
13373	frog spit
13374	fumigation
13375	fumigate
13376	Maulana
13377	stupa
13378	self-sown
13379	Patna
13380	knot
13381	piteous
13382	vaishnava
13383	single minded
13384	in no time
13385	at the edge
13386	unicolor
13387	one moment
13388	luxuriant
13389	blue vitriol
13390	copper sulphate
13391	homage
13392	carry out
13393	syllabus
13394	tiger loach
13395	hermetic
13396	air tight
13397	shaddock
13398	fireman
13399	Brand
13400	picturisation
13401	picturization
13402	Floral
13403	foreman
13404	picturesque
13405	grinding slab
13406	cooler
13407	dateline
13408	International Date Line
13409	biodata
13410	syntactic
13411	Relapse
13412	threshold
13413	lease
13414	bouquet
13415	transcreate
13416	Kan-bapu
13417	Kan-bap
13418	adda
13419	CLAT
13420	Common Law Admission Test
13421	embroider
13422	reincarnation
13423	Bharatnatyam
13424	Hiren Bhattacharyya
13425	compound interest
13426	Public Providend Fund Scheme
13427	PPF
13428	realizable
13429	reading desk
13430	physiotherapy
13431	grammaticality
13432	acceptability
13433	matador
13434	regardless
13435	Sikh
13436	regenerate
13437	motorcycle
13438	motorbike
13439	scooter
13440	staringly
13441	dive
13442	PF
13443	handcart
13444	world cup
13445	blackboard
13446	chalkboard
13447	hard board
13448	morning walk
13449	Mystus nigriceps
13450	Sheatfish
13451	Siluridae
13452	Wels catfish
13453	cardboard
13454	Ticto Barb
13455	Twospot Barb
13456	Puntius ticto
13457	varnish
13458	butler
13459	Dhole
13460	Asiatic wild dog
13461	Indian wild dog
13462	Red dog
13463	Gangetic loach
13464	drummer
13465	Rafter
13466	conscientious
13467	fuzzy
13468	roam
13469	jokingly
13470	lion`s share
13471	wristwatch
13472	wall clock
13473	negro
13474	Ceiling fan
13475	Table fan
13476	Headmaster
13477	Headteacher
13478	Headmistress
13479	Outpost
13480	Narada
13481	Bakul
13482	Indian Medlar
13483	transliterate
13484	asylum
13485	peripatetic
13486	impoverished
13487	testy
13488	indignant
13489	epithet
13490	starving
13491	famished
13492	voracious
13493	titular
13494	culpability
13495	holler
13496	incontrovertibly
13497	indubitably
13498	drag-net
13499	unknot
13500	bow pin
13501	enable
13502	turn
13503	cotton roll
13504	sellable
13505	year round
13506	capitulate
13507	cancellation
13508	windmill toy
13509	prior
13510	orthodoxy
13511	kheyal
13512	expenditure
13513	cremator
13514	Khamti
13515	collapse
13516	groove
13517	gahpur
13518	nursing
13519	accepted
13520	Golaghat
13521	announced
13522	invested
13523	anodyne
13524	analgetic
13525	scorch
13526	Gandharva
13527	ask for
13528	springe
13529	converter
13530	nominal
13531	Kangaroo
13532	jog
13533	onus
13534	flair
13535	stellar
13536	androgynous
13537	avenue
13538	stale
13539	Ammonium chloride
13540	other`s
13541	antonym
13542	manger
13543	disclaimer
13544	lunatic asylum
